date,participant,app_name,app_version,session_id,record_type,num_options,num_selected_options
08/17/2021 14:41:27,P5,Mileage,3.1.1,19014a4e-8bbf-4a05-bc04-f349e50a5860,S2R_PREDICT,5,4
08/17/2021 14:41:35,P5,Mileage,3.1.1,19014a4e-8bbf-4a05-bc04-f349e50a5860,S2R_PREDICT,3,2
08/17/2021 17:20:22,P3,Mileage,3.1.1,b37f7702-46d4-4c6a-823d-e52cc523fc0e,S2R_PREDICT,5,3
08/17/2021 17:21:39,P3,Mileage,3.1.1,b37f7702-46d4-4c6a-823d-e52cc523fc0e,S2R_PREDICT,5,2
08/17/2021 17:21:49,P3,Mileage,3.1.1,b37f7702-46d4-4c6a-823d-e52cc523fc0e,S2R_PREDICT,3,0
08/17/2021 17:57:42,P4,Mileage,3.1.1,882e73b1-f9ba-41a0-9d0d-47970e7bd70a,S2R_PREDICT,5,3
08/17/2021 18:12:46,P5,Mileage,3.1.1,67f88479-3b6a-43d5-a91e-1c5be1070428,S2R_PREDICT,5,3
08/17/2021 18:14:04,P5,Mileage,3.1.1,67f88479-3b6a-43d5-a91e-1c5be1070428,S2R_PREDICT,5,0
08/17/2021 18:29:32,P5,Mileage,3.1.1,e340f41e-a8d4-4782-b936-0e7e0f9b4ecb,S2R_PREDICT,5,3
08/17/2021 18:30:58,P5,Mileage,3.1.1,e340f41e-a8d4-4782-b936-0e7e0f9b4ecb,S2R_PREDICT,5,0
08/17/2021 19:42:29,P3,Mileage,3.1.1,da1d2598-0cf8-4859-b577-903d2f3d7510,S2R_PREDICT,5,3
08/18/2021 04:23:07,P3,Mileage,3.1.1,f4569e5d-35a0-4ce7-83c5-7091fda79cfe,S2R_PREDICT,5,1
08/18/2021 04:23:19,P3,Mileage,3.1.1,f4569e5d-35a0-4ce7-83c5-7091fda79cfe,S2R_PREDICT,3,1
08/18/2021 14:40:55,P5,Grow Tracker,2.3.1,7cb5ca55-7610-45f8-9c6d-d52a51d3d946,S2R_PREDICT,5,2
08/18/2021 14:41:02,P5,Grow Tracker,2.3.1,7cb5ca55-7610-45f8-9c6d-d52a51d3d946,S2R_PREDICT,2,0
08/18/2021 14:41:13,P5,Grow Tracker,2.3.1,7cb5ca55-7610-45f8-9c6d-d52a51d3d946,S2R_PREDICT,5,2
08/18/2021 14:41:22,P5,Grow Tracker,2.3.1,7cb5ca55-7610-45f8-9c6d-d52a51d3d946,S2R_PREDICT,2,1
08/18/2021 20:28:53,P8,Android Token,2.10,670d877b-45db-4176-a7f2-9230c0043b61,S2R_PREDICT,1,1
08/18/2021 20:31:29,P8,Android Token,2.10,670d877b-45db-4176-a7f2-9230c0043b61,S2R_PREDICT,4,1
08/18/2021 20:31:44,P8,Android Token,2.10,670d877b-45db-4176-a7f2-9230c0043b61,S2R_PREDICT,4,1
08/18/2021 20:31:54,P8,Android Token,2.10,670d877b-45db-4176-a7f2-9230c0043b61,S2R_PREDICT,1,0
08/18/2021 21:46:56,P4,AntennaPod,1.6.2.3,b096d7ca-dd45-4e09-94f9-5753e19ce883,S2R_PREDICT,2,1
08/18/2021 21:47:33,P4,AntennaPod,1.6.2.3,b096d7ca-dd45-4e09-94f9-5753e19ce883,S2R_PREDICT,5,2
08/18/2021 21:47:46,P4,AntennaPod,1.6.2.3,b096d7ca-dd45-4e09-94f9-5753e19ce883,S2R_PREDICT,3,0
08/18/2021 22:00:31,P5,ATimeTracker,0.20,7185d32a-8c74-49cf-93a2-61557b4c74cd,S2R_PREDICT,5,0
08/18/2021 22:04:31,P5,ATimeTracker,0.20,7185d32a-8c74-49cf-93a2-61557b4c74cd,S2R_PREDICT,5,1
08/18/2021 22:04:45,P5,ATimeTracker,0.20,7185d32a-8c74-49cf-93a2-61557b4c74cd,S2R_PREDICT,5,1
08/18/2021 22:05:13,P5,ATimeTracker,0.20,7185d32a-8c74-49cf-93a2-61557b4c74cd,S2R_PREDICT,3,1
08/19/2021 01:06:36,P1,ATimeTracker,0.20,03a788b4-cd21-4e97-9c63-1d20cc9a9fe7,S2R_PREDICT,5,1
08/19/2021 01:07:08,P1,ATimeTracker,0.20,03a788b4-cd21-4e97-9c63-1d20cc9a9fe7,S2R_PREDICT,3,1
08/19/2021 18:43:21,P3,Droid Weight,1.5.4,c0746db6-e159-45fb-98b6-c6a4a63a8865,S2R_PREDICT,5,1
08/19/2021 18:45:06,P3,Droid Weight,1.5.4,c0746db6-e159-45fb-98b6-c6a4a63a8865,S2R_PREDICT,5,1
08/19/2021 18:48:38,P3,Droid Weight,1.5.4,6ae5ed6b-0dce-44ad-b5ed-110aaaa86d17,S2R_PREDICT,5,1
08/19/2021 18:48:50,P3,Droid Weight,1.5.4,6ae5ed6b-0dce-44ad-b5ed-110aaaa86d17,S2R_PREDICT,5,0
08/19/2021 18:54:57,P3,Droid Weight,1.5.4,6ae5ed6b-0dce-44ad-b5ed-110aaaa86d17,S2R_PREDICT,5,0
08/19/2021 18:57:47,P3,Droid Weight,1.5.4,6ae5ed6b-0dce-44ad-b5ed-110aaaa86d17,S2R_PREDICT,5,0
08/19/2021 19:00:32,P3,Droid Weight,1.5.4,6ae5ed6b-0dce-44ad-b5ed-110aaaa86d17,S2R_PREDICT,3,2
08/19/2021 19:19:03,P3,Droid Weight,1.5.4,6ae5ed6b-0dce-44ad-b5ed-110aaaa86d17,S2R_PREDICT,5,0
08/19/2021 19:20:27,P3,Droid Weight,1.5.4,6ae5ed6b-0dce-44ad-b5ed-110aaaa86d17,S2R_PREDICT,5,0
08/19/2021 19:21:55,P3,Droid Weight,1.5.4,6ae5ed6b-0dce-44ad-b5ed-110aaaa86d17,S2R_PREDICT,3,3
08/19/2021 19:25:46,P3,Android Token,2.10,c9fce465-cc97-4219-abfd-7e52d18fa93a,S2R_PREDICT,1,1
08/19/2021 19:30:14,P3,Android Token,2.10,c9fce465-cc97-4219-abfd-7e52d18fa93a,S2R_PREDICT,5,1
08/19/2021 19:31:50,P3,Android Token,2.10,c9fce465-cc97-4219-abfd-7e52d18fa93a,S2R_PREDICT,1,1
08/19/2021 19:32:12,P3,Android Token,2.10,c9fce465-cc97-4219-abfd-7e52d18fa93a,S2R_PREDICT,4,1
08/19/2021 19:32:43,P3,Android Token,2.10,c9fce465-cc97-4219-abfd-7e52d18fa93a,S2R_PREDICT,4,1
08/19/2021 19:33:28,P3,Android Token,2.10,c9fce465-cc97-4219-abfd-7e52d18fa93a,S2R_PREDICT,1,1
08/19/2021 19:37:33,P3,Android Token,2.10,c9fce465-cc97-4219-abfd-7e52d18fa93a,S2R_PREDICT,1,0
08/19/2021 20:34:55,P6,GnuCash,2.1.3,a7935dc0-8aa9-4b55-a9f9-1c82da00ee09,S2R_PREDICT,5,0
08/19/2021 20:35:15,P6,GnuCash,2.1.3,a7935dc0-8aa9-4b55-a9f9-1c82da00ee09,S2R_PREDICT,5,0
08/19/2021 20:39:35,P6,GnuCash,2.1.3,80b265d8-346d-4771-bf1e-944ed35c27a7,S2R_PREDICT,5,0
08/19/2021 20:39:47,P6,GnuCash,2.1.3,80b265d8-346d-4771-bf1e-944ed35c27a7,S2R_PREDICT,5,5
08/19/2021 20:40:17,P6,GnuCash,2.1.3,80b265d8-346d-4771-bf1e-944ed35c27a7,S2R_PREDICT,4,0
08/19/2021 20:40:28,P6,GnuCash,2.1.3,80b265d8-346d-4771-bf1e-944ed35c27a7,S2R_PREDICT,5,0
08/19/2021 20:43:30,P6,GnuCash,2.1.3,80b265d8-346d-4771-bf1e-944ed35c27a7,S2R_PREDICT,5,1
08/19/2021 20:48:26,P6,GnuCash,2.1.3,765edb48-103d-4760-8e22-bb7b396cb872,S2R_PREDICT,5,5
08/19/2021 20:48:41,P6,GnuCash,2.1.3,765edb48-103d-4760-8e22-bb7b396cb872,S2R_PREDICT,4,4
08/19/2021 21:00:03,P6,Android Token,2.10,d6abbef1-26fe-4b9d-bd70-3996f19e2e09,S2R_PREDICT,2,1
08/19/2021 21:01:55,P6,Android Token,2.10,d6abbef1-26fe-4b9d-bd70-3996f19e2e09,S2R_PREDICT,5,2
08/19/2021 21:02:29,P6,Android Token,2.10,d6abbef1-26fe-4b9d-bd70-3996f19e2e09,S2R_PREDICT,5,0
08/19/2021 21:04:50,P6,Android Token,2.10,d6abbef1-26fe-4b9d-bd70-3996f19e2e09,S2R_PREDICT,5,1
08/19/2021 21:05:36,P6,Android Token,2.10,d6abbef1-26fe-4b9d-bd70-3996f19e2e09,S2R_PREDICT,1,0
08/19/2021 21:05:55,P6,Android Token,2.10,d6abbef1-26fe-4b9d-bd70-3996f19e2e09,S2R_PREDICT,1,1
08/19/2021 21:06:03,P6,Android Token,2.10,d6abbef1-26fe-4b9d-bd70-3996f19e2e09,S2R_PREDICT,1,1
08/19/2021 21:08:52,P6,Android Token,2.10,93d70141-472d-44c9-aebf-70c64cd95308,S2R_PREDICT,2,1
08/19/2021 21:09:59,P6,Android Token,2.10,93d70141-472d-44c9-aebf-70c64cd95308,S2R_PREDICT,5,2
08/19/2021 21:10:12,P6,Android Token,2.10,93d70141-472d-44c9-aebf-70c64cd95308,S2R_PREDICT,5,0
08/19/2021 21:10:39,P6,Android Token,2.10,93d70141-472d-44c9-aebf-70c64cd95308,S2R_PREDICT,5,1
08/19/2021 21:10:58,P6,Android Token,2.10,93d70141-472d-44c9-aebf-70c64cd95308,S2R_PREDICT,1,0
08/19/2021 21:11:26,P6,Android Token,2.10,93d70141-472d-44c9-aebf-70c64cd95308,S2R_PREDICT,1,1
08/19/2021 21:11:31,P6,Android Token,2.10,93d70141-472d-44c9-aebf-70c64cd95308,S2R_PREDICT,1,1
08/19/2021 21:21:52,P6,ATimeTracker,0.20,1eb34d09-c594-42e3-b29c-f6d36cf1abe9,S2R_PREDICT,5,1
08/19/2021 21:22:00,P6,ATimeTracker,0.20,1eb34d09-c594-42e3-b29c-f6d36cf1abe9,S2R_PREDICT,2,0
08/19/2021 21:24:56,P6,ATimeTracker,0.20,1eb34d09-c594-42e3-b29c-f6d36cf1abe9,S2R_PREDICT,5,2
08/19/2021 21:25:03,P6,ATimeTracker,0.20,1eb34d09-c594-42e3-b29c-f6d36cf1abe9,S2R_PREDICT,3,0
08/19/2021 21:25:44,P6,ATimeTracker,0.20,1eb34d09-c594-42e3-b29c-f6d36cf1abe9,S2R_PREDICT,2,0
08/19/2021 21:27:40,P6,ATimeTracker,0.20,1eb34d09-c594-42e3-b29c-f6d36cf1abe9,S2R_PREDICT,4,0
08/19/2021 21:27:51,P6,ATimeTracker,0.20,1eb34d09-c594-42e3-b29c-f6d36cf1abe9,S2R_PREDICT,3,0
08/19/2021 21:28:33,P6,ATimeTracker,0.20,1eb34d09-c594-42e3-b29c-f6d36cf1abe9,S2R_PREDICT,5,0
08/20/2021 00:58:56,P8,Droid Weight,1.5.4,94eb7f91-b8e5-4152-9f20-0936eadb7102,S2R_PREDICT,3,0
08/20/2021 01:06:40,P8,Grow Tracker,2.3.1,25d41c1f-a5b1-46aa-a472-2c8543c59dd7,S2R_PREDICT,5,5
08/20/2021 01:06:49,P8,Grow Tracker,2.3.1,25d41c1f-a5b1-46aa-a472-2c8543c59dd7,S2R_PREDICT,1,1
08/20/2021 07:58:23,P7,ATimeTracker,0.20,5dfa3e6b-3188-42fd-bc81-03b187309cab,S2R_PREDICT,5,0
08/20/2021 07:59:44,P7,ATimeTracker,0.20,5dfa3e6b-3188-42fd-bc81-03b187309cab,S2R_PREDICT,5,1
08/20/2021 22:09:51,P19,GnuCash,2.1.3,dcd76237-a0c7-4717-a1f4-21ca2a03a06e,S2R_PREDICT,5,3
08/20/2021 22:10:12,P19,GnuCash,2.1.3,dcd76237-a0c7-4717-a1f4-21ca2a03a06e,S2R_PREDICT,3,3
08/20/2021 22:42:54,P13,ATimeTracker,0.20,6d171258-430d-4ba0-8328-f9a9a5ec6c19,S2R_PREDICT,5,1
08/20/2021 22:43:38,P13,ATimeTracker,0.20,6d171258-430d-4ba0-8328-f9a9a5ec6c19,S2R_PREDICT,5,0
08/20/2021 22:44:30,P13,ATimeTracker,0.20,6d171258-430d-4ba0-8328-f9a9a5ec6c19,S2R_PREDICT,5,0
08/20/2021 22:45:00,P13,ATimeTracker,0.20,6d171258-430d-4ba0-8328-f9a9a5ec6c19,S2R_PREDICT,5,3
08/20/2021 22:45:10,P13,ATimeTracker,0.20,6d171258-430d-4ba0-8328-f9a9a5ec6c19,S2R_PREDICT,5,0
08/20/2021 22:45:36,P13,ATimeTracker,0.20,6d171258-430d-4ba0-8328-f9a9a5ec6c19,S2R_PREDICT,5,0
08/20/2021 22:46:39,P13,ATimeTracker,0.20,6d171258-430d-4ba0-8328-f9a9a5ec6c19,S2R_PREDICT,5,1
08/21/2021 05:40:57,P7,ATimeTracker,0.20,ad9ff69c-ea62-4a3d-8b44-737d54fcf435,S2R_PREDICT,5,2
08/21/2021 05:42:21,P7,ATimeTracker,0.20,ad9ff69c-ea62-4a3d-8b44-737d54fcf435,S2R_PREDICT,5,2
08/21/2021 05:43:52,P7,ATimeTracker,0.20,ad9ff69c-ea62-4a3d-8b44-737d54fcf435,S2R_PREDICT,5,0
08/21/2021 05:45:09,P7,ATimeTracker,0.20,ad9ff69c-ea62-4a3d-8b44-737d54fcf435,S2R_PREDICT,5,0
08/21/2021 05:47:13,P7,ATimeTracker,0.20,ad9ff69c-ea62-4a3d-8b44-737d54fcf435,S2R_PREDICT,4,0
08/21/2021 05:47:32,P7,ATimeTracker,0.20,ad9ff69c-ea62-4a3d-8b44-737d54fcf435,S2R_PREDICT,3,0
08/21/2021 05:56:28,P7,ATimeTracker,0.20,129d41e7-6dac-4540-8b67-2cb408a0497a,S2R_PREDICT,5,1
08/21/2021 05:56:46,P7,ATimeTracker,0.20,129d41e7-6dac-4540-8b67-2cb408a0497a,S2R_PREDICT,5,1
08/21/2021 05:56:50,P7,ATimeTracker,0.20,129d41e7-6dac-4540-8b67-2cb408a0497a,S2R_PREDICT,5,0
08/21/2021 06:01:59,P7,ATimeTracker,0.20,ae8a6750-7a5b-42e2-b4ab-7fa737af45f3,S2R_PREDICT,5,1
08/21/2021 06:02:17,P7,ATimeTracker,0.20,ae8a6750-7a5b-42e2-b4ab-7fa737af45f3,S2R_PREDICT,5,1
08/21/2021 06:02:22,P7,ATimeTracker,0.20,ae8a6750-7a5b-42e2-b4ab-7fa737af45f3,S2R_PREDICT,5,0
08/21/2021 06:45:02,P7,AntennaPod,1.6.2.3,049ec4fa-ade7-4083-ad6b-223bc63faf39,S2R_PREDICT,4,1
08/21/2021 19:27:10,P17,Grow Tracker,2.3.1,07755275-3506-4f34-9e00-642f7a002850,S2R_PREDICT,5,1
08/21/2021 19:28:25,P17,Grow Tracker,2.3.1,07755275-3506-4f34-9e00-642f7a002850,S2R_PREDICT,2,1
08/21/2021 19:37:11,P17,Droid Weight,1.5.4,ae57f4ef-76c8-4888-957c-a32c11ebe413,S2R_PREDICT,4,1
08/21/2021 19:38:04,P17,Droid Weight,1.5.4,ae57f4ef-76c8-4888-957c-a32c11ebe413,S2R_PREDICT,6,1
08/21/2021 19:41:30,P17,Droid Weight,1.5.4,99d9ab08-30dc-4afb-92b4-833b4422c639,S2R_PREDICT,5,1
08/21/2021 19:41:46,P17,Droid Weight,1.5.4,99d9ab08-30dc-4afb-92b4-833b4422c639,S2R_PREDICT,5,1
08/21/2021 19:42:07,P17,Droid Weight,1.5.4,99d9ab08-30dc-4afb-92b4-833b4422c639,S2R_PREDICT,2,0
08/21/2021 19:42:24,P17,Droid Weight,1.5.4,99d9ab08-30dc-4afb-92b4-833b4422c639,S2R_PREDICT,4,1
08/21/2021 19:48:21,P17,Droid Weight,1.5.4,277f4968-92c7-4253-af2e-6f367725e832,S2R_PREDICT,5,1
08/21/2021 19:48:33,P17,Droid Weight,1.5.4,277f4968-92c7-4253-af2e-6f367725e832,S2R_PREDICT,5,1
08/21/2021 19:48:43,P17,Droid Weight,1.5.4,277f4968-92c7-4253-af2e-6f367725e832,S2R_PREDICT,2,0
08/21/2021 19:48:58,P17,Droid Weight,1.5.4,277f4968-92c7-4253-af2e-6f367725e832,S2R_PREDICT,4,1
08/21/2021 19:49:08,P17,Droid Weight,1.5.4,277f4968-92c7-4253-af2e-6f367725e832,S2R_PREDICT,1,1
08/21/2021 19:49:14,P17,Droid Weight,1.5.4,277f4968-92c7-4253-af2e-6f367725e832,S2R_PREDICT,2,1
08/21/2021 19:53:35,P17,Droid Weight,1.5.4,277f4968-92c7-4253-af2e-6f367725e832,S2R_PREDICT,1,0
08/21/2021 19:58:06,P2,ATimeTracker,0.20,d8dca593-a878-4306-bd08-81a982b1dd59,S2R_PREDICT,5,1
08/21/2021 19:58:24,P2,ATimeTracker,0.20,d8dca593-a878-4306-bd08-81a982b1dd59,S2R_PREDICT,5,1
08/21/2021 19:58:46,P2,ATimeTracker,0.20,d8dca593-a878-4306-bd08-81a982b1dd59,S2R_PREDICT,5,0
08/21/2021 19:59:48,P17,AntennaPod,1.6.2.3,dbf28320-fefe-4257-95f1-4b6efd93c690,S2R_PREDICT,2,1
08/21/2021 20:00:34,P17,AntennaPod,1.6.2.3,dbf28320-fefe-4257-95f1-4b6efd93c690,S2R_PREDICT,3,1
08/21/2021 20:00:35,P2,ATimeTracker,0.20,d8dca593-a878-4306-bd08-81a982b1dd59,S2R_PREDICT,5,0
08/21/2021 20:00:43,P17,AntennaPod,1.6.2.3,dbf28320-fefe-4257-95f1-4b6efd93c690,S2R_PREDICT,1,0
08/21/2021 20:01:39,P2,ATimeTracker,0.20,d8dca593-a878-4306-bd08-81a982b1dd59,S2R_PREDICT,5,1
08/21/2021 20:02:07,P2,ATimeTracker,0.20,d8dca593-a878-4306-bd08-81a982b1dd59,S2R_PREDICT,5,0
08/21/2021 20:03:28,P2,ATimeTracker,0.20,d8dca593-a878-4306-bd08-81a982b1dd59,S2R_PREDICT,5,1
08/21/2021 20:04:16,P2,ATimeTracker,0.20,d8dca593-a878-4306-bd08-81a982b1dd59,S2R_PREDICT,5,1
08/21/2021 20:04:28,P2,ATimeTracker,0.20,d8dca593-a878-4306-bd08-81a982b1dd59,S2R_PREDICT,5,0
08/21/2021 20:05:00,P2,ATimeTracker,0.20,d8dca593-a878-4306-bd08-81a982b1dd59,S2R_PREDICT,5,0
08/21/2021 20:06:08,P2,ATimeTracker,0.20,d8dca593-a878-4306-bd08-81a982b1dd59,S2R_PREDICT,5,1
08/21/2021 20:06:23,P2,ATimeTracker,0.20,d8dca593-a878-4306-bd08-81a982b1dd59,S2R_PREDICT,2,0
08/21/2021 20:07:25,P2,ATimeTracker,0.20,d8dca593-a878-4306-bd08-81a982b1dd59,S2R_PREDICT,1,1
08/21/2021 20:14:45,P2,GnuCash,1.0.3,8eecea03-022a-4ec5-8bd8-ced6e1318fa3,S2R_PREDICT,3,1
08/21/2021 20:18:04,P2,GnuCash,1.0.3,8eecea03-022a-4ec5-8bd8-ced6e1318fa3,S2R_PREDICT,2,0
08/21/2021 20:19:22,P2,GnuCash,1.0.3,8eecea03-022a-4ec5-8bd8-ced6e1318fa3,S2R_PREDICT,1,1
08/21/2021 20:21:35,P2,GnuCash,1.0.3,8934ed17-6513-4b21-b774-8e1a728951b7,S2R_PREDICT,3,1
08/21/2021 20:21:47,P2,GnuCash,1.0.3,8934ed17-6513-4b21-b774-8e1a728951b7,S2R_PREDICT,2,0
08/21/2021 20:22:26,P2,GnuCash,1.0.3,8934ed17-6513-4b21-b774-8e1a728951b7,S2R_PREDICT,1,1
08/22/2021 02:40:13,P24,Android Token,2.10,34a1616a-122f-4307-8c05-3f9b2af59d54,S2R_PREDICT,3,3
08/22/2021 02:40:29,P24,Android Token,2.10,34a1616a-122f-4307-8c05-3f9b2af59d54,S2R_PREDICT,5,1
08/22/2021 02:45:46,P24,GnuCash,2.1.3,5c4ab1c0-de07-4552-9faf-ccd7d2eeff06,S2R_PREDICT,5,0
08/22/2021 02:46:56,P24,GnuCash,2.1.3,5c4ab1c0-de07-4552-9faf-ccd7d2eeff06,S2R_PREDICT,5,5
08/22/2021 02:47:57,P24,GnuCash,2.1.3,5c4ab1c0-de07-4552-9faf-ccd7d2eeff06,S2R_PREDICT,4,4
08/22/2021 22:45:33,P4,Mileage,3.1.1,861e3f2a-1e30-4e94-9cba-10b4ec04b693,S2R_PREDICT,5,2
08/22/2021 22:45:53,P4,Mileage,3.1.1,861e3f2a-1e30-4e94-9cba-10b4ec04b693,S2R_PREDICT,5,1
08/22/2021 22:46:00,P4,Mileage,3.1.1,861e3f2a-1e30-4e94-9cba-10b4ec04b693,S2R_PREDICT,2,0
08/22/2021 22:46:21,P4,Mileage,3.1.1,861e3f2a-1e30-4e94-9cba-10b4ec04b693,S2R_PREDICT,5,1
08/22/2021 22:46:40,P4,Mileage,3.1.1,861e3f2a-1e30-4e94-9cba-10b4ec04b693,S2R_PREDICT,3,1
08/22/2021 22:54:26,P4,Mileage,3.1.1,edb48021-2cbb-4c99-99e0-6143a26163e3,S2R_PREDICT,5,3
08/22/2021 23:30:23,P4,ATimeTracker,0.20,74c89287-ebae-49ef-ba2b-abfbd9d6b68c,S2R_PREDICT,5,1
08/22/2021 23:30:41,P4,ATimeTracker,0.20,74c89287-ebae-49ef-ba2b-abfbd9d6b68c,S2R_PREDICT,5,2
08/22/2021 23:30:58,P4,ATimeTracker,0.20,74c89287-ebae-49ef-ba2b-abfbd9d6b68c,S2R_PREDICT,5,2
08/22/2021 23:31:30,P4,ATimeTracker,0.20,74c89287-ebae-49ef-ba2b-abfbd9d6b68c,S2R_PREDICT,3,3
08/23/2021 01:03:55,P22,GnuCash,2.1.3,c683c1ce-535f-49f1-bde0-e4353564b928,S2R_PREDICT,5,4
08/23/2021 01:05:27,P22,GnuCash,2.1.3,c683c1ce-535f-49f1-bde0-e4353564b928,S2R_PREDICT,4,4
08/23/2021 01:31:53,P22,Android Token,2.10,bda811c5-5650-4f97-8505-8ec7e9ede8a5,S2R_PREDICT,5,2
08/23/2021 01:32:07,P22,Android Token,2.10,bda811c5-5650-4f97-8505-8ec7e9ede8a5,S2R_PREDICT,5,1
08/23/2021 01:32:16,P22,Android Token,2.10,bda811c5-5650-4f97-8505-8ec7e9ede8a5,S2R_PREDICT,2,0
08/23/2021 01:32:54,P22,Android Token,2.10,bda811c5-5650-4f97-8505-8ec7e9ede8a5,S2R_PREDICT,3,0
08/23/2021 01:37:00,P22,Droid Weight,1.5.4,f6f47824-f1e5-4ee7-adcf-3b7d57740781,S2R_PREDICT,5,2
08/23/2021 01:37:19,P22,Droid Weight,1.5.4,f6f47824-f1e5-4ee7-adcf-3b7d57740781,S2R_PREDICT,3,3
08/23/2021 02:31:04,P12,ATimeTracker,0.20,3a256d80-beac-433b-87c2-8fdef25ffc58,S2R_PREDICT,5,1
08/23/2021 02:31:26,P12,ATimeTracker,0.20,3a256d80-beac-433b-87c2-8fdef25ffc58,S2R_PREDICT,3,1
08/23/2021 02:34:31,P12,ATimeTracker,0.20,14062819-6c89-4459-ab7e-4dcb8f7d865c,S2R_PREDICT,5,1
08/23/2021 02:34:40,P12,ATimeTracker,0.20,14062819-6c89-4459-ab7e-4dcb8f7d865c,S2R_PREDICT,3,1
08/23/2021 02:42:34,P12,Grow Tracker,2.3.1,2ddd0f77-d3b8-46c5-ad05-5a0e07bc3004,S2R_PREDICT,5,1
08/23/2021 02:43:01,P12,Grow Tracker,2.3.1,2ddd0f77-d3b8-46c5-ad05-5a0e07bc3004,S2R_PREDICT,1,0
08/23/2021 02:43:54,P12,Grow Tracker,2.3.1,2ddd0f77-d3b8-46c5-ad05-5a0e07bc3004,S2R_PREDICT,5,0
08/23/2021 02:44:56,P12,Grow Tracker,2.3.1,2ddd0f77-d3b8-46c5-ad05-5a0e07bc3004,S2R_PREDICT,4,1
08/23/2021 03:23:29,P21,GnuCash,2.1.3,97317f1b-5c1a-491e-89a1-d4b37d84e5d6,S2R_PREDICT,5,1
08/23/2021 03:23:55,P21,GnuCash,2.1.3,97317f1b-5c1a-491e-89a1-d4b37d84e5d6,S2R_PREDICT,4,4
08/23/2021 05:07:15,P16,Android Token,2.10,240a16db-b89c-4548-af30-948b0f0ab91b,S2R_PREDICT,1,1
08/23/2021 05:10:48,P16,Android Token,2.10,2783a82b-fbc1-4f3e-b973-54113263b91d,S2R_PREDICT,1,1
08/23/2021 05:15:46,P16,Android Token,2.10,1bbd5c41-d8a6-4f97-afc2-8eb6e20974e8,S2R_PREDICT,1,1
08/23/2021 05:18:47,P16,Android Token,2.10,1bbd5c41-d8a6-4f97-afc2-8eb6e20974e8,S2R_PREDICT,5,1
08/23/2021 05:24:59,P16,Grow Tracker,2.3.1,a2658201-c402-41e3-b342-5f9700442692,S2R_PREDICT,5,1
08/23/2021 05:25:13,P16,Grow Tracker,2.3.1,a2658201-c402-41e3-b342-5f9700442692,S2R_PREDICT,2,0
08/23/2021 05:25:23,P16,Grow Tracker,2.3.1,a2658201-c402-41e3-b342-5f9700442692,S2R_PREDICT,3,0
08/23/2021 05:25:41,P16,Grow Tracker,2.3.1,a2658201-c402-41e3-b342-5f9700442692,S2R_PREDICT,5,1
08/23/2021 05:25:45,P16,Grow Tracker,2.3.1,a2658201-c402-41e3-b342-5f9700442692,S2R_PREDICT,4,1
08/23/2021 05:26:12,P16,Grow Tracker,2.3.1,a2658201-c402-41e3-b342-5f9700442692,S2R_PREDICT,2,1
08/23/2021 05:26:20,P16,Grow Tracker,2.3.1,a2658201-c402-41e3-b342-5f9700442692,S2R_PREDICT,2,0
08/23/2021 05:27:31,P16,Grow Tracker,2.3.1,a2658201-c402-41e3-b342-5f9700442692,S2R_PREDICT,1,1
08/23/2021 14:30:53,P23,ATimeTracker,0.20,979b79be-fd8d-4d35-b7ca-783d0cfc3bd8,S2R_PREDICT,5,1
08/23/2021 14:31:37,P23,ATimeTracker,0.20,979b79be-fd8d-4d35-b7ca-783d0cfc3bd8,S2R_PREDICT,5,0
08/23/2021 14:32:40,P23,ATimeTracker,0.20,979b79be-fd8d-4d35-b7ca-783d0cfc3bd8,S2R_PREDICT,5,0
08/23/2021 14:32:52,P23,ATimeTracker,0.20,979b79be-fd8d-4d35-b7ca-783d0cfc3bd8,S2R_PREDICT,5,1
08/23/2021 14:33:10,P23,ATimeTracker,0.20,979b79be-fd8d-4d35-b7ca-783d0cfc3bd8,S2R_PREDICT,5,1
08/23/2021 14:33:40,P23,ATimeTracker,0.20,979b79be-fd8d-4d35-b7ca-783d0cfc3bd8,S2R_PREDICT,5,0
08/23/2021 14:33:47,P23,ATimeTracker,0.20,979b79be-fd8d-4d35-b7ca-783d0cfc3bd8,S2R_PREDICT,5,0
08/23/2021 14:35:04,P23,ATimeTracker,0.20,979b79be-fd8d-4d35-b7ca-783d0cfc3bd8,S2R_PREDICT,5,0
08/23/2021 14:37:58,P23,ATimeTracker,0.20,979b79be-fd8d-4d35-b7ca-783d0cfc3bd8,S2R_PREDICT,5,0
08/23/2021 14:38:35,P23,ATimeTracker,0.20,979b79be-fd8d-4d35-b7ca-783d0cfc3bd8,S2R_PREDICT,5,0
08/23/2021 14:40:31,P23,ATimeTracker,0.20,979b79be-fd8d-4d35-b7ca-783d0cfc3bd8,S2R_PREDICT,5,0
08/23/2021 14:41:58,P23,ATimeTracker,0.20,979b79be-fd8d-4d35-b7ca-783d0cfc3bd8,S2R_PREDICT,5,0
08/23/2021 14:42:47,P23,ATimeTracker,0.20,979b79be-fd8d-4d35-b7ca-783d0cfc3bd8,S2R_PREDICT,5,1
08/23/2021 14:42:57,P23,ATimeTracker,0.20,979b79be-fd8d-4d35-b7ca-783d0cfc3bd8,S2R_PREDICT,2,0
08/23/2021 14:57:22,P23,Grow Tracker,2.3.1,46bbba6c-f31e-4def-a1bb-055a496a2171,S2R_PREDICT,5,1
